name,url,weight,time_seconds,num_contestants
Codeforces Round #201 (Div. 1),https://codeforces.com/contest/346/standings,1.0,1379698200,591
Codeforces Round #202 (Div. 2),https://codeforces.com/contest/349/standings,1.0,1380303000,2248
Codeforces Round #202 (Div. 1),https://codeforces.com/contest/348/standings,1.0,1380303000,557
Codeforces Round #203 (Div. 2),https://codeforces.com/contest/350/standings,1.0,1380648600,2158
Codeforces Round #204 (Div. 2),https://codeforces.com/contest/352/standings,1.0,1380907800,2195
Codeforces Round #204 (Div. 1),https://codeforces.com/contest/351/standings,1.0,1380907800,644
Codeforces Round #205 (Div. 2),https://codeforces.com/contest/353/standings,1.0,1381426200,1889
Codeforces Round #206 (Div. 2),https://codeforces.com/contest/355/standings,1.0,1381685400,1682
Codeforces Round #206 (Div. 1),https://codeforces.com/contest/354/standings,1.0,1381685400,653
Codeforces Round #207 (Div. 2),https://codeforces.com/contest/357/standings,1.0,1381845600,1732
Codeforces Round #207 (Div. 1),https://codeforces.com/contest/356/standings,1.0,1381845600,595
Codeforces Round #208 (Div. 2),https://codeforces.com/contest/358/standings,1.0,1382722200,1900
Codeforces Round #209 (Div. 2),https://codeforces.com/contest/359/standings,1.0,1383386400,1183
Codeforces Round #210 (Div. 2),https://codeforces.com/contest/361/standings,1.0,1384110000,1529
Codeforces Round #210 (Div. 1),https://codeforces.com/contest/360/standings,1.0,1384110000,398
Codeforces Round #211 (Div. 2),https://codeforces.com/contest/363/standings,1.0,1384164000,1129
Codeforces Round #212 (Div. 2),https://codeforces.com/contest/362/standings,1.0,1384450200,1748
Codeforces Round #213 (Div. 2),https://codeforces.com/contest/365/standings,1.0,1384882500,1861
Codeforces Round #213 (Div. 1),https://codeforces.com/contest/364/standings,1.0,1384882500,613
Codeforces Round #214 (Div. 2),https://codeforces.com/contest/366/standings,1.0,1385314200,1609
Codeforces Round #215 (Div. 2),https://codeforces.com/contest/368/standings,1.0,1385487000,1888
Codeforces Round #215 (Div. 1),https://codeforces.com/contest/367/standings,1.0,1385487000,659
Codeforces Round #216 (Div. 2),https://codeforces.com/contest/369/standings,1.0,1385746200,2021
Codeforces Round #217 (Div. 2),https://codeforces.com/contest/370/standings,1.0,1386406800,1144
Codeforces Round #218 (Div. 2),https://codeforces.com/contest/371/standings,1.0,1386500400,1342
Codeforces Round #219 (Div. 2),https://codeforces.com/contest/373/standings,1.0,1386950400,1657
Codeforces Round #219 (Div. 1),https://codeforces.com/contest/372/standings,1.0,1386950400,675
Codeforces Round #221 (Div. 2),https://codeforces.com/contest/376/standings,1.0,1387900800,1594
Codeforces Round #221 (Div. 1),https://codeforces.com/contest/375/standings,1.0,1387900800,523
Codeforces Round #222 (Div. 2),https://codeforces.com/contest/378/standings,1.0,1388338200,1877
Codeforces Round #222 (Div. 1),https://codeforces.com/contest/377/standings,1.0,1388338200,616
Good Bye 2013,https://codeforces.com/contest/379/standings,1.0,1388424600,2757
Codeforces Round #223 (Div. 2),https://codeforces.com/contest/381/standings,1.0,1389547800,2085
Codeforces Round #223 (Div. 1),https://codeforces.com/contest/380/standings,1.0,1389547800,571
Codeforces Round #224 (Div. 2),https://codeforces.com/contest/382/standings,1.0,1389979800,2181
Codeforces Round #225 (Div. 2),https://codeforces.com/contest/384/standings,1.0,1390239000,2187
Codeforces Round #225 (Div. 1),https://codeforces.com/contest/383/standings,1.0,1390239000,659
Codeforces Round #226 (Div. 2),https://codeforces.com/contest/385/standings,1.0,1390584900,2217
Codeforces Round #227 (Div. 2),https://codeforces.com/contest/387/standings,1.0,1391103600,2097
Codeforces Round #228 (Div. 2),https://codeforces.com/contest/389/standings,1.0,1391449500,2162
Codeforces Round #228 (Div. 1),https://codeforces.com/contest/388/standings,1.0,1391449500,817
Codeforces Round #234 (Div. 2),https://codeforces.com/contest/400/standings,1.0,1394040600,1710
Codeforces Round #235 (Div. 2),https://codeforces.com/contest/401/standings,1.0,1394472600,1992
Codeforces Round #236 (Div. 1),https://codeforces.com/contest/403/standings,1.0,1394991000,616
Codeforces Round #236 (Div. 2),https://codeforces.com/contest/402/standings,1.0,1394991000,1774
Codeforces Round #237 (Div. 2),https://codeforces.com/contest/404/standings,1.0,1395250200,2006
Codeforces Round #238 (Div. 1),https://codeforces.com/contest/406/standings,1.0,1395509400,608
Codeforces Round #238 (Div. 2),https://codeforces.com/contest/405/standings,1.0,1395509400,2063
Codeforces Round #239 (Div. 2),https://codeforces.com/contest/408/standings,1.0,1396170000,1310
Codeforces Round #239 (Div. 1),https://codeforces.com/contest/407/standings,1.0,1396170000,538
Codeforces Round #240 (Div. 2),https://codeforces.com/contest/415/standings,1.0,1396806000,1824
Codeforces Round #240 (Div. 1),https://codeforces.com/contest/414/standings,1.0,1396806000,725
Codeforces Round #241 (Div. 2),https://codeforces.com/contest/416/standings,1.0,1397383200,1313
RCC 2014 Warmup (Div. 1),https://codeforces.com/contest/418/standings,1.0,1397756400,549
RCC 2014 Warmup (Div. 2),https://codeforces.com/contest/417/standings,1.0,1397756400,1269
Coder-Strike 2014 - Round 1,https://codeforces.com/contest/412/standings,1.0,1397844600,1139
Coder-Strike 2014 - Round 2,https://codeforces.com/contest/413/standings,1.0,1397984400,727
"Coder-Strike 2014 - Finals (online edition, Div. 2)",https://codeforces.com/contest/421/standings,1.0,1398176100,999
"Coder-Strike 2014 - Finals (online edition, Div. 1)",https://codeforces.com/contest/420/standings,1.0,1398176340,405
Coder-Strike 2014 - Finals,https://codeforces.com/contest/419/standings,1.0,1398176400,25
Codeforces Round #242 (Div. 2),https://codeforces.com/contest/424/standings,1.0,1398416400,1071
Codeforces Round #243 (Div. 2),https://codeforces.com/contest/426/standings,1.0,1398619800,1699
Codeforces Round #243 (Div. 1),https://codeforces.com/contest/425/standings,1.0,1398619800,578
Codeforces Round #244 (Div. 2),https://codeforces.com/contest/427/standings,1.0,1399051800,1958
Codeforces Round #245 (Div. 2),https://codeforces.com/contest/430/standings,1.0,1399830000,1235
Codeforces Round #245 (Div. 1),https://codeforces.com/contest/429/standings,1.0,1399830000,694
Codeforces Round #246 (Div. 2),https://codeforces.com/contest/432/standings,1.0,1400175000,1877
Codeforces Round #247 (Div. 2),https://codeforces.com/contest/431/standings,1.0,1400693400,2041
Codeforces Round #248 (Div. 1),https://codeforces.com/contest/434/standings,1.0,1400922000,452
Codeforces Round #248 (Div. 2),https://codeforces.com/contest/433/standings,1.0,1400922000,1491
Codeforces Round #249 (Div. 2),https://codeforces.com/contest/435/standings,1.0,1401471000,1963
Codeforces Round #250 (Div. 1),https://codeforces.com/contest/438/standings,1.0,1401634800,687
Codeforces Round #250 (Div. 2),https://codeforces.com/contest/437/standings,1.0,1401634800,1804
Codeforces Round #251 (Div. 2),https://codeforces.com/contest/439/standings,1.0,1401903000,2174
Codeforces Round #252 (Div. 2),https://codeforces.com/contest/441/standings,1.0,1402248600,1874
Zepto Code Rush 2014,https://codeforces.com/contest/436/standings,1.0,1402682400,2148
Codeforces Round #253 (Div. 2),https://codeforces.com/contest/443/standings,1.0,1403199000,1917
Codeforces Round #253 (Div. 1),https://codeforces.com/contest/442/standings,1.0,1403199000,526
Codeforces Round #254 (Div. 2),https://codeforces.com/contest/445/standings,1.0,1404659100,1933
Codeforces Round #254 (Div. 1),https://codeforces.com/contest/444/standings,1.0,1404659100,474
Codeforces Round #FF (Div. 2),https://codeforces.com/contest/447/standings,1.0,1405263600,2178
Codeforces Round #FF (Div. 1),https://codeforces.com/contest/446/standings,1.0,1405263600,701
Codeforces Round #256 (Div. 2),https://codeforces.com/contest/448/standings,1.0,1405612800,2596
Codeforces Round #257 (Div. 2),https://codeforces.com/contest/450/standings,1.0,1405782000,2515
Codeforces Round #257 (Div. 1),https://codeforces.com/contest/449/standings,1.0,1405782000,766
Codeforces Round #258 (Div. 2),https://codeforces.com/contest/451/standings,1.0,1406223000,2681
MemSQL Start[c]UP 2.0 - Round 1,https://codeforces.com/contest/452/standings,1.0,1406489400,2215
Codeforces Round #259 (Div. 2),https://codeforces.com/contest/454/standings,1.0,1406914200,2368
Codeforces Round #259 (Div. 1),https://codeforces.com/contest/453/standings,1.0,1406914200,698
Codeforces Round #260 (Div. 2),https://codeforces.com/contest/456/standings,1.0,1407519000,2637
Codeforces Round #260 (Div. 1),https://codeforces.com/contest/455/standings,1.0,1407519000,866
MemSQL Start[c]UP 2.0 - Round 2 - Online Round,https://codeforces.com/contest/458/standings,1.0,1407700800,905
MemSQL Start[c]UP 2.0 - Round 2,https://codeforces.com/contest/457/standings,1.0,1407700800,38
Codeforces Round #261 (Div. 2),https://codeforces.com/contest/459/standings,1.0,1408123800,2993
Codeforces Round #262 (Div. 2),https://codeforces.com/contest/460/standings,1.0,1408555800,2944
Codeforces Round #263 (Div. 2),https://codeforces.com/contest/462/standings,1.0,1409068800,2751
Codeforces Round #263 (Div. 1),https://codeforces.com/contest/461/standings,1.0,1409068800,982
Codeforces Round #264 (Div. 2),https://codeforces.com/contest/463/standings,1.0,1409391000,2253
Codeforces Round #265 (Div. 2),https://codeforces.com/contest/465/standings,1.0,1410111000,2602
Codeforces Round #265 (Div. 1),https://codeforces.com/contest/464/standings,1.0,1410111000,796
Codeforces Round #266 (Div. 2),https://codeforces.com/contest/466/standings,1.0,1410543000,2792
Codeforces Round #267 (Div. 2),https://codeforces.com/contest/467/standings,1.0,1411061400,3079
Codeforces Round #268 (Div. 2),https://codeforces.com/contest/469/standings,1.0,1411225200,2695
Codeforces Round #268 (Div. 1),https://codeforces.com/contest/468/standings,1.0,1411225200,898
Codeforces Round #269 (Div. 2),https://codeforces.com/contest/471/standings,1.0,1411752600,2900
Codeforces Round #270,https://codeforces.com/contest/472/standings,1.0,1411927500,3762
Bayan 2015 Contest Warm Up,https://codeforces.com/contest/475/standings,1.0,1412524800,2457
Codeforces Round #271 (Div. 2),https://codeforces.com/contest/474/standings,1.0,1412618400,2500
Codeforces Round #272 (Div. 1),https://codeforces.com/contest/477/standings,1.0,1413129600,921
Codeforces Round #272 (Div. 2),https://codeforces.com/contest/476/standings,1.0,1413129600,2543
Codeforces Round #273 (Div. 2),https://codeforces.com/contest/478/standings,1.0,1413481200,2985
Codeforces Round #274 (Div. 1),https://codeforces.com/contest/480/standings,1.0,1413716400,818
Codeforces Round #274 (Div. 2),https://codeforces.com/contest/479/standings,1.0,1413716400,2329
Codeforces Round #275 (Div. 2),https://codeforces.com/contest/483/standings,1.0,1414177800,2402
Codeforces Round #275 (Div. 1),https://codeforces.com/contest/482/standings,1.0,1414177800,823
Codeforces Round #277 (Div. 2),https://codeforces.com/contest/486/standings,1.0,1415725200,2609
Codeforces Round #277.5 (Div. 2),https://codeforces.com/contest/489/standings,1.0,1416247500,2490
Codeforces Round #278 (Div. 2),https://codeforces.com/contest/488/standings,1.0,1416597600,2347
Codeforces Round #278 (Div. 1),https://codeforces.com/contest/487/standings,1.0,1416597600,803
Codeforces Round #279 (Div. 2),https://codeforces.com/contest/490/standings,1.0,1416742800,2061
Codeforces Round #280 (Div. 2),https://codeforces.com/contest/492/standings,1.0,1417458600,2371
Codeforces Round #281 (Div. 2),https://codeforces.com/contest/493/standings,1.0,1417626000,2188
Codeforces Round #282 (Div. 2),https://codeforces.com/contest/495/standings,1.0,1418495400,2347
Codeforces Round #282 (Div. 1),https://codeforces.com/contest/494/standings,1.0,1418495400,989
Codeforces Round #283 (Div. 1),https://codeforces.com/contest/497/standings,1.0,1418841000,899
Codeforces Round #283 (Div. 2),https://codeforces.com/contest/496/standings,1.0,1418841000,2518
Codeforces Round #284 (Div. 2),https://codeforces.com/contest/499/standings,1.0,1419445800,2575
Codeforces Round #284 (Div. 1),https://codeforces.com/contest/498/standings,1.0,1419445800,753
Good Bye 2014,https://codeforces.com/contest/500/standings,1.0,1419960600,4410
Codeforces Round #285 (Div. 1),https://codeforces.com/contest/504/standings,1.0,1421060400,610
Codeforces Round #285 (Div. 2),https://codeforces.com/contest/501/standings,1.0,1421060400,1787
Codeforces Round #286 (Div. 1),https://codeforces.com/contest/506/standings,1.0,1421593200,572
Codeforces Round #286 (Div. 2),https://codeforces.com/contest/505/standings,1.0,1421593200,2028
Codeforces Round #287 (Div. 2),https://codeforces.com/contest/507/standings,1.0,1422036000,2781
Codeforces Round #288 (Div. 2),https://codeforces.com/contest/508/standings,1.0,1422383400,2793
"Codeforces Round #289 (Div. 2, ACM ICPC Rules)",https://codeforces.com/contest/509/standings,1.0,1422716400,2629
Codeforces Round #290 (Div. 2),https://codeforces.com/contest/510/standings,1.0,1422902100,2855
Codeforces Round #290 (Div. 1),https://codeforces.com/contest/512/standings,1.0,1422902100,1070
Rockethon 2015,https://codeforces.com/contest/513/standings,1.0,1423340100,3666
Codeforces Round #291 (Div. 2),https://codeforces.com/contest/514/standings,1.0,1423938600,2717
Codeforces Round #292 (Div. 1),https://codeforces.com/contest/516/standings,1.0,1424198100,1137
Codeforces Round #292 (Div. 2),https://codeforces.com/contest/515/standings,1.0,1424198100,3061
Codeforces Round #293 (Div. 2),https://codeforces.com/contest/518/standings,1.0,1424804400,3044
Codeforces Round #294 (Div. 2),https://codeforces.com/contest/519/standings,1.0,1425135600,2756
Codeforces Round #295 (Div. 1),https://codeforces.com/contest/521/standings,1.0,1425287100,642
Codeforces Round #295 (Div. 2),https://codeforces.com/contest/520/standings,1.0,1425287100,1686
Codeforces Round #296 (Div. 1),https://codeforces.com/contest/528/standings,1.0,1426617900,896
Codeforces Round #296 (Div. 2),https://codeforces.com/contest/527/standings,1.0,1426617900,2950
"VK Cup 2015 - Round 1 (unofficial online mirror, Div. 1 only)",https://codeforces.com/contest/529/standings,1.0,1426963500,438
Codeforces Round #297 (Div. 2),https://codeforces.com/contest/525/standings,1.0,1427394600,2826
ZeptoLab Code Rush 2015,https://codeforces.com/contest/526/standings,1.0,1428174300,3090
Codeforces Round #298 (Div. 2),https://codeforces.com/contest/534/standings,1.0,1428863400,2399
Codeforces Round #299 (Div. 1),https://codeforces.com/contest/536/standings,1.0,1429036500,750
Codeforces Round #299 (Div. 2),https://codeforces.com/contest/535/standings,1.0,1429036500,2863
"VK Cup 2015 - Round 2 (unofficial online mirror, Div. 1 only)",https://codeforces.com/contest/533/standings,1.0,1429295400,435
Codeforces Round #300,https://codeforces.com/contest/538/standings,1.0,1430073000,3369
Codeforces Round #301 (Div. 2),https://codeforces.com/contest/540/standings,1.0,1430418600,2506
"VK Cup 2015 - Round 3 (unofficial online mirror, Div. 1 only)",https://codeforces.com/contest/542/standings,1.0,1430677800,426
Codeforces Round #302 (Div. 2),https://codeforces.com/contest/544/standings,1.0,1431023400,1873
Codeforces Round #302 (Div. 1),https://codeforces.com/contest/543/standings,1.0,1431023400,694
Codeforces Round #303 (Div. 2),https://codeforces.com/contest/545/standings,1.0,1432060200,2826
Codeforces Round #304 (Div. 2),https://codeforces.com/contest/546/standings,1.0,1432319400,3249
Codeforces Round #305 (Div. 2),https://codeforces.com/contest/548/standings,1.0,1432665300,3192
Codeforces Round #305 (Div. 1),https://codeforces.com/contest/547/standings,1.0,1432665300,1026
Codeforces Round #306 (Div. 2),https://codeforces.com/contest/550/standings,1.0,1433442600,2975
Looksery Cup 2015,https://codeforces.com/contest/549/standings,1.0,1433604600,3524
Codeforces Round #307 (Div. 2),https://codeforces.com/contest/551/standings,1.0,1434134700,2832
Codeforces Round #308 (Div. 2),https://codeforces.com/contest/552/standings,1.0,1434652200,2898
Codeforces Round #309 (Div. 2),https://codeforces.com/contest/554/standings,1.0,1435171200,2760
Codeforces Round #309 (Div. 1),https://codeforces.com/contest/553/standings,1.0,1435171200,789
Codeforces Round #310 (Div. 2),https://codeforces.com/contest/556/standings,1.0,1435421400,2986
Codeforces Round #310 (Div. 1),https://codeforces.com/contest/555/standings,1.0,1435421400,1120
Codeforces Round #311 (Div. 2),https://codeforces.com/contest/557/standings,1.0,1435683600,2700
Codeforces Round #312 (Div. 2),https://codeforces.com/contest/558/standings,1.0,1436893800,2589
Codeforces Round #313 (Div. 2),https://codeforces.com/contest/560/standings,1.0,1437580800,3023
Codeforces Round #313 (Div. 1),https://codeforces.com/contest/559/standings,1.0,1437580800,1195
Codeforces Round #Pi (Div. 2),https://codeforces.com/contest/567/standings,1.0,1438799400,3533
Codeforces Round #315 (Div. 2),https://codeforces.com/contest/569/standings,1.0,1439231400,2794
Codeforces Round #315 (Div. 1),https://codeforces.com/contest/568/standings,1.0,1439231400,930
Codeforces Round #316 (Div. 2),https://codeforces.com/contest/570/standings,1.0,1439490600,3453
Codeforces Round #317 [AimFund Thanks-Round] (Div. 2),https://codeforces.com/contest/572/standings,1.0,1440268200,3378
Codeforces Round #317 [AimFund Thanks-Round] (Div. 1),https://codeforces.com/contest/571/standings,1.0,1440268200,686
Codeforces Round #318 [RussianCodeCup Thanks-Round] (Div. 2),https://codeforces.com/contest/574/standings,1.0,1440873600,2918
Codeforces Round #318 [RussianCodeCup Thanks-Round] (Div. 1),https://codeforces.com/contest/573/standings,1.0,1440873600,1080
Codeforces Round #319 (Div. 2),https://codeforces.com/contest/577/standings,1.0,1441910400,3303
Codeforces Round #319 (Div. 1),https://codeforces.com/contest/576/standings,1.0,1441910400,984
Codeforces Round #320 (Div. 2) [Bayan Thanks-Round],https://codeforces.com/contest/579/standings,1.0,1442425500,3763
Codeforces Round #320 (Div. 1) [Bayan Thanks-Round],https://codeforces.com/contest/578/standings,1.0,1442425500,1048
Codeforces Round #321 (Div. 2),https://codeforces.com/contest/580/standings,1.0,1442946600,3981
Codeforces Round #322 (Div. 2),https://codeforces.com/contest/581/standings,1.0,1443438000,2495
Codeforces Round #323 (Div. 2),https://codeforces.com/contest/583/standings,1.0,1443897900,4728
Codeforces Round #323 (Div. 1),https://codeforces.com/contest/582/standings,1.0,1443897900,493
Codeforces Round #324 (Div. 2),https://codeforces.com/contest/584/standings,1.0,1444156200,4333
Codeforces Round #325 (Div. 2),https://codeforces.com/contest/586/standings,1.0,1444648200,3020
Codeforces Round #325 (Div. 1),https://codeforces.com/contest/585/standings,1.0,1444648200,382
Codeforces Round #326 (Div. 2),https://codeforces.com/contest/588/standings,1.0,1444935600,3838
Codeforces Round #326 (Div. 1),https://codeforces.com/contest/587/standings,1.0,1444935600,425
Codeforces Round #327 (Div. 2),https://codeforces.com/contest/591/standings,1.0,1445770800,3210
Codeforces Round #327 (Div. 1),https://codeforces.com/contest/590/standings,1.0,1445770800,385
Codeforces Round #328 (Div. 2),https://codeforces.com/contest/592/standings,1.0,1446316200,3486
Codeforces Round #329 (Div. 2),https://codeforces.com/contest/593/standings,1.0,1446662700,2947
Codeforces Round #331 (Div. 2),https://codeforces.com/contest/596/standings,1.0,1447612500,2849
Codeforces Round #332 (Div. 2),https://codeforces.com/contest/599/standings,1.0,1448044500,3480
Codeforces Round #333 (Div. 2),https://codeforces.com/contest/602/standings,1.0,1448390100,3198
Codeforces Round #333 (Div. 1),https://codeforces.com/contest/601/standings,1.0,1448390100,456
Codeforces Round #334 (Div. 2),https://codeforces.com/contest/604/standings,1.0,1448991300,3029
Codeforces Round #334 (Div. 1),https://codeforces.com/contest/603/standings,1.0,1448991300,435
Codeforces Round #335 (Div. 2),https://codeforces.com/contest/606/standings,1.0,1449684300,3057
Codeforces Round #335 (Div. 1),https://codeforces.com/contest/605/standings,1.0,1449684300,430
Codeforces Round #336 (Div. 2),https://codeforces.com/contest/608/standings,1.0,1450895700,3201
Codeforces Round #336 (Div. 1),https://codeforces.com/contest/607/standings,1.0,1450895700,442
Codeforces Round #337 (Div. 2),https://codeforces.com/contest/610/standings,1.0,1451222400,2676
Good Bye 2015,https://codeforces.com/contest/611/standings,1.0,1451498700,4989
Codeforces Round #338 (Div. 2),https://codeforces.com/contest/615/standings,1.0,1452269100,3539
Codeforces Round #339 (Div. 2),https://codeforces.com/contest/614/standings,1.0,1452796500,3752
Codeforces Round #339 (Div. 1),https://codeforces.com/contest/613/standings,1.0,1452796500,438
Codeforces Round #340 (Div. 2),https://codeforces.com/contest/617/standings,1.0,1453570500,3646
Wunder Fund Round 2016 (Div. 1 + Div. 2 combined),https://codeforces.com/contest/618/standings,1.0,1454094600,3757
Codeforces Round #341 (Div. 2),https://codeforces.com/contest/621/standings,1.0,1454256300,3877
AIM Tech Round (Div. 2),https://codeforces.com/contest/624/standings,1.0,1454612700,3420
AIM Tech Round (Div. 1),https://codeforces.com/contest/623/standings,1.0,1454612700,532
Codeforces Round #342 (Div. 2),https://codeforces.com/contest/625/standings,1.0,1454843100,2756
8VC Venture Cup 2016 - Elimination Round,https://codeforces.com/contest/626/standings,1.0,1455393900,2879
Codeforces Round #343 (Div. 2),https://codeforces.com/contest/629/standings,1.0,1455993300,3046
"Manthan, Codefest 16",https://codeforces.com/contest/633/standings,1.0,1456515900,2970
8VC Venture Cup 2016 - Final Round (Div. 2 Edition),https://codeforces.com/contest/635/standings,1.0,1456690200,1306
8VC Venture Cup 2016 - Final Round (Div. 1 Edition),https://codeforces.com/contest/634/standings,1.0,1456690200,281
8VC Venture Cup 2016 - Final Round,https://codeforces.com/contest/627/standings,1.0,1456690200,148
Codeforces Round #344 (Div. 2),https://codeforces.com/contest/631/standings,1.0,1457030100,2844
Codeforces Round #345 (Div. 2),https://codeforces.com/contest/651/standings,1.0,1457349900,2668
Codeforces Round #345 (Div. 1),https://codeforces.com/contest/650/standings,1.0,1457349900,497
CROC 2016 - Elimination Round  (Rated Unofficial Edition),https://codeforces.com/contest/655/standings,1.0,1458326100,935
CROC 2016 - Elimination Round,https://codeforces.com/contest/645/standings,1.0,1458326100,855
IndiaHacks 2016 - Online Edition (Div. 1 + Div. 2),https://codeforces.com/contest/653/standings,1.0,1458383700,1992
Технокубок 2016 - Отборочный Раунд 1,https://codeforces.com/contest/648/standings,1.0,1458752400,647
Технокубок 2016 - Отборочный Раунд 2,https://codeforces.com/contest/649/standings,1.0,1458982800,526
VK Cup 2016 - Round 1 (Div. 2 Edition),https://codeforces.com/contest/658/standings,1.0,1459190100,2024
VK Cup 2016 - Round 1 (Div.1 Edition),https://codeforces.com/contest/657/standings,1.0,1459190100,285
Codeforces Round #346 (Div. 2),https://codeforces.com/contest/659/standings,1.0,1459362900,3594
"CROC 2016 - Final Round [Private, For Onsite Finalists Only]",https://codeforces.com/contest/662/standings,1.0,1460736900,44
"Codeforces Round #348 (VK Cup 2016 Round 2, Div. 2 Edition)",https://codeforces.com/contest/669/standings,1.0,1461522900,2074
"Codeforces Round #348 (VK Cup 2016 Round 2, Div. 1 Edition)",https://codeforces.com/contest/668/standings,1.0,1461522900,276
Codeforces Round #349 (Div. 2),https://codeforces.com/contest/667/standings,1.0,1461954900,2382
Codeforces Round #349 (Div. 1),https://codeforces.com/contest/666/standings,1.0,1461954900,375
Codeforces Round #350 (Div. 2),https://codeforces.com/contest/670/standings,1.0,1462473300,3231
"Codeforces Round #351 (VK Cup 2016 Round 3, Div. 1 Edition)",https://codeforces.com/contest/674/standings,1.0,1462644300,343
"Codeforces Round #351 (VK Cup 2016 Round 3, Div. 2 Edition)",https://codeforces.com/contest/673/standings,1.0,1462644300,2328
Codeforces Round #352 (Div. 2),https://codeforces.com/contest/672/standings,1.0,1462991700,3200
Codeforces Round #352 (Div. 1),https://codeforces.com/contest/671/standings,1.0,1462991700,435
Codeforces Round #353 (Div. 2),https://codeforces.com/contest/675/standings,1.0,1463423700,3525
Codeforces Round #354 (Div. 2),https://codeforces.com/contest/676/standings,1.0,1464195900,3564
Codeforces Round #355 (Div. 2),https://codeforces.com/contest/677/standings,1.0,1464806100,3988
Codeforces Round #356 (Div. 2),https://codeforces.com/contest/680/standings,1.0,1465410900,3813
Codeforces Round #356 (Div. 1),https://codeforces.com/contest/679/standings,1.0,1465410900,554
Codeforces Round #357 (Div. 2),https://codeforces.com/contest/681/standings,1.0,1465929300,3763
Codeforces Round #358 (Div. 2),https://codeforces.com/contest/682/standings,1.0,1466188500,3375
Codeforces Round #359 (Div. 2),https://codeforces.com/contest/686/standings,1.0,1466706900,3954
Codeforces Round #359 (Div. 1),https://codeforces.com/contest/685/standings,1.0,1466706900,492
Codeforces Round #360 (Div. 2),https://codeforces.com/contest/688/standings,1.0,1467227100,3866
Codeforces Round #360 (Div. 1),https://codeforces.com/contest/687/standings,1.0,1467227100,540
Codeforces Round #361 (Div. 2),https://codeforces.com/contest/689/standings,1.0,1467830100,2602
Codeforces Round #362 (Div. 2),https://codeforces.com/contest/697/standings,1.0,1468522200,3603
Codeforces Round #362 (Div. 1),https://codeforces.com/contest/696/standings,1.0,1468522200,504
Codeforces Round #363 (Div. 2),https://codeforces.com/contest/699/standings,1.0,1468941600,4028
Codeforces Round #363 (Div. 1),https://codeforces.com/contest/698/standings,1.0,1468941600,561
Codeforces Round #364 (Div. 2),https://codeforces.com/contest/701/standings,1.0,1469212500,4182
Codeforces Round #364 (Div. 1),https://codeforces.com/contest/700/standings,1.0,1469212500,365
Codeforces Round #366 (Div. 2),https://codeforces.com/contest/705/standings,1.0,1470585900,4447
Codeforces Round #366 (Div. 1),https://codeforces.com/contest/704/standings,1.0,1470585900,528
Codeforces Round #367 (Div. 2),https://codeforces.com/contest/706/standings,1.0,1470940500,4508
Codeforces Round #368 (Div. 2),https://codeforces.com/contest/707/standings,1.0,1471705500,5052
AIM Tech Round 3 (Div. 2),https://codeforces.com/contest/709/standings,1.0,1472063700,3549
AIM Tech Round 3 (Div. 1),https://codeforces.com/contest/708/standings,1.0,1472063700,589
Codeforces Round #369 (Div. 2),https://codeforces.com/contest/711/standings,1.0,1472479500,4663
Codeforces Round #371 (Div. 2),https://codeforces.com/contest/714/standings,1.0,1473791700,4005
Codeforces Round #371 (Div. 1),https://codeforces.com/contest/713/standings,1.0,1473791700,551
Codeforces Round #372 (Div. 2),https://codeforces.com/contest/716/standings,1.0,1474127100,5087
Codeforces Round #372 (Div. 1),https://codeforces.com/contest/715/standings,1.0,1474127100,535
Codeforces Round #373 (Div. 2),https://codeforces.com/contest/719/standings,1.0,1474643100,5108
Codeforces Round #374 (Div. 2),https://codeforces.com/contest/721/standings,1.0,1475251500,5038
"Intel Code Challenge Elimination Round (Div. 1 + Div. 2, combined)",https://codeforces.com/contest/722/standings,1.0,1475337900,3897
Codeforces Round #375 (Div. 2),https://codeforces.com/contest/723/standings,1.0,1475503500,4191
"Intel Code Challenge Final Round (Div. 1 + Div. 2, Combined)",https://codeforces.com/contest/724/standings,1.0,1475939700,3415
"Technocup 2017 - Elimination Round 1 (Unofficially Open for Everyone, Rated for Div. 2)",https://codeforces.com/contest/727/standings,1.0,1476529500,1862
Codeforces Round #376 (Div. 2),https://codeforces.com/contest/731/standings,1.0,1476618300,3290
Codeforces Round #377 (Div. 2),https://codeforces.com/contest/732/standings,1.0,1476723900,4355
Canada Cup 2016,https://codeforces.com/contest/725/standings,1.0,1477157700,3434
Codeforces Round #378 (Div. 2),https://codeforces.com/contest/733/standings,1.0,1477931700,4392
Codeforces Round #379 (Div. 2),https://codeforces.com/contest/734/standings,1.0,1479234900,4369
"Codeforces Round #380 (Div. 2, Rated, Based on Technocup 2017 - Elimination Round 2)",https://codeforces.com/contest/738/standings,1.0,1479639900,2256
"Codeforces Round #380 (Div. 1, Rated, Based on Technocup 2017 - Elimination Round 2)",https://codeforces.com/contest/737/standings,1.0,1479639900,407
Technocup 2017 - Elimination Round 2,https://codeforces.com/contest/729/standings,1.0,1479639900,894
Codeforces Round #381 (Div. 2),https://codeforces.com/contest/740/standings,1.0,1479926100,3722
Codeforces Round #381 (Div. 1),https://codeforces.com/contest/739/standings,1.0,1479926100,526
Codeforces Round #382 (Div. 1),https://codeforces.com/contest/736/standings,1.0,1480271700,560
Codeforces Round #382 (Div. 2),https://codeforces.com/contest/735/standings,1.0,1480271700,4018
